1am9fnj40t,斯云,侗,女,2015,12,27,山东省临沂市河东区汤头街道办事处黄家屯村委会,43052419650706081,南阳市内乡县分局,1993.08.03-1998.08.03
doc4gdpxb0,封丽丽,裕固,男,1967,9,24,湖南省张家界市永定区永定街道回龙居委会,632300198209283558,普洱市江城哈尼族彝族自治县分局,2002.04.30-2012.04.30
2c00myav8m,吴霭,白,女,1956,2,9,吉林省白城市镇赉县建平乡康平村委会,542136197508300717,杭州市余杭区公安局,1995.05.07-2005.05.07
qlwos65wr5,陈鹏建,汉,男,1970,2,21,内蒙古自治区鄂尔多斯市杭锦旗锡尼镇中图村委会,36072119471211231,南京市玄武区分局,2004.11.16-2024.11.16
zs0e6hfxhl,柴守峰,回,男,1992,2,21,湖南省岳阳市汨罗市汨罗镇燎家山社区,540237201512081161,凉山彝族自治州西昌市分局,2008.09.24-2028.09.24
fssw2gos72,骆雁,怒,男,1954,10,20,四川省泸州市古蔺县黄荆乡黄荆村民委员会,513424198009256066,河池市巴马瑶族自治县公安局,1991.07.20-2001.07.20
2nm59v2p0h,刘亦群,哈萨克,女,1948,1,24,湖南省张家界市慈利县江垭镇清水洞村委会,152102200612067219,洛阳市偃师市分局,2008.06.06-2018.06.06
33ca35k54z,官辉,彝,男,1955,11,14,四川省成都市青白江区祥福镇天星村村民委员会,440111198706283606,烟台市栖霞市分局,2002.03.19-长期
ww0p8oiuo7,马尔克,佤,男,1983,1,2,辽宁省锦州市凌海市新庄子镇向阳村民委员会,62012219510211890,毕节市赫章县分局,2001.05.23-长期
lqy6vuhow5,崔荣汉,藏,女,1995,1,18,山东省青岛市即墨市田横镇马坊村委会,13012619570806753,长治市沁源县公安局,1999.11.10-2009.11.10
94avb8v8pg,杨贵芳,蒙古,女,1978,5,28,西藏自治区山南地区浪卡子县多却乡绒布村委会,110118201207256220,马鞍山市含山县分局,1998.03.09-2018.03.09
dn3ao7t4xl,赵宪,仫佬,男,2003,8,22,江苏省徐州市新沂市时集镇陈刘村委会,450512198808231032,陇南市武都区分局,2009.07.20-2014.07.20
an1pbdtswr,姜立东,拉祜,男,1950,10,19,山东省滨州市博兴县乔庄镇梁楼村委会,36042519630122921,泉州市石狮市公安局,2012.09.29-2017.09.29
iesp0lsiow,毕颖,苗,男,1999,4,12,江西省赣州市赣县田村镇上坪村委会,330305199109218053,焦作市孟州市分局,2017.08.30-长期
